sample,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,PC11,PC12,PC13,PC14,PC15,PC16,PC17,PC18,PC19,PC20,PC21,PC22,PC23,PC24,PC25
Tatar_Lipka:Tatar_Lipka5,0.106994,-0.022342,0.045632,0.026486,0.000308,0.001394,0.01034,0.004384,-0.007976,-0.012028,-0.007795,-0.010341,0.005352,0.005918,0.00095,0.005967,-0.006258,0.0019,0.003645,0.001626,-0.00549,-0.002844,0.002588,-0.002892,-0.000718
Tatar_Lipka:Tatar_Lipka6,0.100164,-0.042652,0.039221,0.018411,-0.012618,0.002231,0.007285,0.010384,-0.011044,-0.010752,-0.01023,-0.001649,0.005649,0.004266,0.000136,-0.010475,-0.005346,-0.002787,0.003394,-0.002751,-0.012728,-0.001237,0.000739,-0.000843,-0.007544
Tatar_Mishar:TTR-241,0.121791,0.042652,0.066373,0.052326,0.014464,0.023706,0.01034,0.01523,-0.000818,-0.020957,-0.002761,-0.002398,0.013677,0.004404,-0.014386,-0.004375,-0.004172,-0.003421,-0.006285,0.002001,0.00549,-0.007048,-0.009244,-0.003735,-0.001916
Tatar_Mishar:TTR-271,0.120652,0.045699,0.065242,0.048773,0.003385,0.01255,0.011281,0.013384,0.000205,-0.022233,0.012179,-0.008992,0.016501,0.009083,-0.000543,-0.012066,-0.012908,0.002914,-0.001131,-0.001251,-0.003119,-0.001237,0.001109,-0.004097,-0.002275
Tatar_Mishar:TTR-272,0.114961,0.042652,0.065996,0.050711,0.010156,0.018965,-0.00094,0.012461,-0.00409,-0.014032,-0.000325,-0.007343,0.017691,0.007294,-0.0076,-0.006895,-0.002477,-0.003041,-0.004148,-0.003001,0.002745,0.003215,-0.0053,-0.000482,-0.002395
Tatar_Mishar:TTR-356,0.10927,0.03859,0.058077,0.031977,0.009232,0.011992,0.010105,0.003231,-0.00225,-0.016948,-0.000974,-0.003147,0.011298,0.001239,-0.005836,-0.006895,-0.01343,0,-0.000503,-0.005503,0.002121,0.004451,-0.010476,-0.004458,0.004191
Tatar_Mishar:TTR-359,0.118376,0.015233,0.068636,0.050388,-0.002462,0.016176,0.008695,0.014538,-0.013499,-0.019681,0.006008,-0.007943,0.018583,0.006193,-0.013301,-0.007558,-0.006519,-0.0019,-0.007416,-0.006128,-0.006738,-0.004204,-0.004314,0.00012,0.000479
Tatar_Mishar:TTR-362,0.117238,0.042652,0.065619,0.047158,0.014156,0.013666,0.011986,0.020538,-0.00634,-0.008565,-0.006008,-0.003147,0.013825,0.005505,-0.002443,0.004508,-0.009648,0.00114,0.004148,-0.007128,0.002121,-0.003215,-0.002465,-0.002169,0.008023
Tatar_Mishar:TTR-436,0.119514,0.027419,0.055814,0.038114,0.011694,0.008646,0.01034,0.014999,-0.002454,-0.022051,-0.009256,-0.003447,0.012933,0.00234,-0.014794,-0.005569,-0.002868,-0.004434,-0.003645,-0.003627,-0.001872,0.002844,-0.004067,-0.004579,-0.003233
Tatar_Mishar:TTR-460,0.111547,0.044683,0.069013,0.061047,0.001231,0.014223,0.00846,0.014999,-0.008999,-0.020775,-0.009581,-0.004796,0.015907,0.003303,-0.005293,-0.001458,-0.004172,-0.00228,-0.010559,-0.002251,-0.009733,-0.002102,-0.003821,-0.000361,-0.002874
Tatar_Mishar:TTR-462,0.114961,0.042652,0.064488,0.051034,0.009848,0.01506,0.00987,0.011769,-0.01943,-0.020046,0.008769,-0.007343,0.017542,0.001101,-0.013708,-0.005038,0.007171,-0.005321,-0.001131,-0.003752,-0.001123,-0.002968,-0.003574,0.006989,0.003353
Tatar_Mishar:TTR-464,0.113823,0.030466,0.065619,0.047158,0.017234,0.017849,0.00987,0.011769,-0.007567,-0.024055,-0.005196,-0.008992,0.015461,0.010046,-0.014251,-0.005436,0.001956,-0.006841,-0.002263,0.005503,0.003868,-0.001113,-0.0053,-0.000482,0.003353
Tatar_Siberian_Zabolotniye:STA-357,0.078538,-0.159438,0.087115,0.056848,-0.067397,-0.018128,0.008695,0.011999,0.005727,-0.025513,0.035238,-0.001649,0.013825,-0.049407,-0.013708,-0.014187,-0.009257,0.002154,0.003645,-0.003252,-0.012728,0.014838,0.009613,-0.010965,-0.004431
Tatar_Siberian_Zabolotniye:STA-362,0.08992,-0.155376,0.093903,0.044574,-0.055087,-0.010877,0.014571,0.022845,-0.011249,-0.026242,0.026145,-0.007194,0.015461,-0.03592,-0.012622,-0.005304,-0.01369,-0.007095,-0.005782,-0.006378,-0.001996,0.016199,0.005546,-0.004699,0
Tatar_Siberian_Zabolotniye:STA-366,0.081953,-0.169593,0.097297,0.044574,-0.067089,-0.015339,0.009635,0.010846,-0.003477,-0.024966,0.031179,-0.005245,0.021556,-0.055324,-0.012893,-0.00411,0.009648,0.005194,0.00088,-0.002876,-0.002371,0.0115,0.007765,-0.00482,-0.00934
Tatar_Siberian_Zabolotniye:STA-434,0.083091,-0.153345,0.086738,0.05168,-0.061858,-0.015339,0.005875,0.014538,-0.009204,-0.030251,0.01835,-0.007194,0.017245,-0.051058,-0.012351,-0.014452,-0.005998,-0.000507,-0.004148,-0.006128,0.00025,0.010881,0.007518,-0.001205,-0.005748
Tatar_Siberian_Zabolotniye:STA-435,0.072847,-0.161469,0.084475,0.042313,-0.056934,-0.007809,0.020446,0.020076,-0.003886,-0.023691,0.023222,-0.006294,0.008325,-0.039085,-0.009365,-0.008751,-0.007432,0.00152,-0.005279,-0.007629,-0.005989,0.01286,0.006409,-0.005784,-0.006586
Tatar_Siberian:STA-003,0.080814,-0.141159,0.060716,0.013566,-0.048009,-0.009203,0.006345,0.005307,-0.012476,-0.016401,-0.000325,-0.004346,0.008622,-0.013625,0.000271,0.002121,-0.002347,-0.0019,-0.00176,-0.004502,-0.002995,0.001978,-0.00419,-0.004458,0.001437
Tatar_Siberian:STA-004,0.080814,-0.142174,0.055437,0.025517,-0.034468,-0.008088,0.00893,0.01523,-0.004295,-0.008747,-0.005196,-0.008542,0.007136,-0.015689,-0.006107,0.003978,0.000913,0.005701,0.003897,0.004377,-0.005116,0.003091,-0.008997,-0.006386,0.000239
Tatar_Siberian:STA-006,0.07057,-0.150298,0.06939,0.031654,-0.04924,-0.012829,0.007285,0.011307,0.000614,-0.026971,0.002598,-0.005395,0.014271,-0.026286,-0.011129,-0.005304,-0.010561,-0.004054,-0.005656,-0.011005,-0.004991,0.005935,0.002095,0,0.001197
Tatar_Siberian:STA-112,0.088782,-0.100537,0.065619,0.040375,-0.036007,-0.009761,0.004465,0.011076,-0.00409,-0.018406,0.007307,-0.004496,0.013082,-0.015827,-0.005836,0.004641,0.000652,-0.003167,-0.006285,-0.007128,-0.007861,0.003215,-0.00419,0.008194,0.000838
Tatar_Siberian:STA-116,0.084229,-0.141159,0.068259,0.023579,-0.052933,-0.008646,0.011516,0.011538,0.006954,-0.016219,0.006658,0.002248,0.01219,-0.017753,-0.001493,0.000928,-0.007171,0.007981,0.001634,-0.002626,-0.007612,0.002844,-0.002835,-0.001446,0.000239
Tatar_Siberian:STA-120,0.08992,-0.103584,0.062979,0.019703,-0.045239,-0.00251,0.013161,0.008077,-0.015135,-0.017495,0.007795,-0.002398,0.005352,-0.015414,-0.004072,-0.009281,-0.009388,0.011275,-0.003897,-0.005628,-0.010856,0.00272,0.002465,-0.000241,0.003353
Tatar_Siberian:STA-122,0.086506,-0.131003,0.075047,0.038114,-0.036622,-0.010877,0.006345,0.008538,-0.006954,-0.014579,0.013316,0.002398,0.009663,-0.019955,-0.015336,0.007558,0.004955,-0.003167,-0.013324,0.002251,-0.014974,0.001237,-0.010476,-0.000964,-0.002634
Tatar_Siberian:STA-126,0.086506,-0.08632,0.065242,0.036176,-0.027082,0.001116,0.011281,0.009461,-0.010635,-0.023144,-0.009094,-0.010041,0.010406,-0.015276,-0.009636,-0.000133,0.005998,0.00228,-0.001508,0.005878,-0.011854,0.00507,-0.000863,0.00723,-0.003952
Tatar_Siberian:STA-128,0.085367,-0.119832,0.055437,0.048127,-0.038469,-0.005857,0.015276,0.003923,-0.002045,-0.02442,0.001137,-0.007493,0.015163,-0.021607,-0.010315,0.004243,0.002999,-0.006334,-0.000251,-0.005002,-0.012353,0.005935,0.007272,0.00012,-0.001437
Tatar_Siberian:STA-205,0.092197,-0.125926,0.063356,0.028101,-0.041546,-0.00502,0.00188,0.00923,-0.021066,-0.016583,0.000162,-0.002098,0.005798,-0.01913,-0.018865,-0.004773,0.001695,-0.000887,0.003897,0.004877,-0.003743,0.008161,0.002465,0.001566,0.007544
Tatar_Siberian:STA-211,0.0774,-0.145221,0.062602,0.016796,-0.045855,-0.017012,0.00329,0,-0.008999,-0.019864,0.001299,-0.00015,0.009514,-0.023809,-0.009908,-0.010607,-0.00678,-0.00076,0.004651,-0.003627,-0.005865,-0.005935,0.000123,0,0.000479
Tatar_Siberian:STA-212,0.0774,-0.156392,0.079195,0.026163,-0.046778,-0.011156,0.009635,0.007384,-0.007976,-0.016401,0.006008,0.001049,0.015015,-0.024497,-0.012215,-0.005304,0.002868,0.000127,-0.003771,0.005378,-0.009982,-0.000124,-0.00419,-0.006868,0.000718
Tatar_Siberian:STA-237,0.0774,-0.170609,0.076178,0.032946,-0.060011,-0.020638,0.012221,0.011076,0.000205,-0.01713,0.004384,-0.005995,0.01888,-0.017203,-0.005293,-0.003447,-0.007953,-0.002027,0.001257,0.005127,-0.008984,0.009398,-0.0053,-0.000361,-0.00946
Tatar_Siberian:STA-265,0.081953,-0.155376,0.064111,0.026486,-0.053241,-0.013666,0.010105,0.015922,-0.009408,-0.017677,0.004222,-0.004346,0.013974,-0.029314,-0.0095,0.000265,-0.003129,-0.002407,-0.004525,0.003627,0.001872,0.000124,-0.006409,0.004217,-0.00455
Tatar_Siberian:STA-297,0.085367,-0.160454,0.070899,0.018734,-0.047701,-0.015339,0.009165,0.010846,-0.011249,-0.01549,-0.003085,-0.005545,0.015015,-0.024634,-0.002714,0.001458,-0.004303,0.003167,0.005656,0.013882,-0.007362,0.018795,-0.007765,0.003012,-0.001437
Tatar_Siberian:STA-300,0.083091,-0.149283,0.05506,0.004522,-0.040931,-0.014781,0.00705,0.007384,-0.0045,-0.011116,-0.004384,-0.001049,0.005203,-0.026424,0,-0.003845,-0.009257,-0.003801,-0.00176,-0.00025,-0.009109,-0.007419,-0.008997,-0.000843,0.00455
Tatar_Siberian:STA-304,0.08992,-0.113739,0.075047,0.01615,-0.03693,-0.004741,0.00611,0.012461,0.004704,-0.021868,0.003897,-0.002398,0.013825,-0.014175,-0.001221,-0.003713,-0.004172,-0.003294,0.000754,0.004377,-0.004617,0.001978,-0.001479,-0.002771,-0.004431
Tatar_Siberian:STA-306,0.078538,-0.144205,0.059208,0.026163,-0.04924,-0.006414,0.00658,0.012923,-0.014726,-0.019317,0.012342,-0.005095,0.00892,-0.015551,-0.001629,-0.006364,-0.000913,0.003421,0.004777,-0.003001,-0.008485,0.01051,-0.005423,0.000843,0.005149
Tatar_Siberian:STA-309,0.078538,-0.170609,0.058077,0.02584,-0.044316,-0.005578,-0.004935,0.003923,-0.007772,-0.014397,-0.000487,-0.008093,0.006838,-0.030002,-0.005293,-0.003182,0.006128,-0.008742,0.002765,0.004502,-0.008235,0.001731,-0.002588,-0.001807,-0.00479
Tunisian_Berber_Matmata:MAT_1,-0.020488,0.14319,-0.004903,-0.073644,0.02462,-0.031515,-0.020446,0.002077,0.065039,0.032438,0.004547,-0.004946,0.02215,-0.016377,0.012486,-0.019093,-0.009257,-0.015456,-0.040349,0.005753,-0.00836,-0.033881,0.015776,-0.008435,0.006107
Tunisian_Berber_Matmata:MAT_10,-0.030732,0.13405,-0.008297,-0.08075,0.022466,-0.031236,-0.028906,0.006231,0.058494,0.028976,-0.003248,-0.008542,0.022596,-0.021194,0.018729,-0.009679,0.00678,-0.017736,-0.040475,0.007253,-0.014849,-0.032644,0.031305,0.00241,-0.000718
Tunisian_Berber_Matmata:MAT_11,-0.01935,0.142174,-0.005657,-0.083334,0.026159,-0.029284,-0.023031,0.003,0.06013,0.031891,0.007145,-0.001499,0.018137,-0.009634,0.008415,-0.016176,-0.007302,-0.01875,-0.03243,0.003877,-0.017344,-0.032273,0.020213,-0.003615,0.009939
Tunisian_Berber_Matmata:MAT_12,-0.029594,0.136081,-0.017725,-0.078812,0.026159,-0.033188,-0.024206,0.001846,0.06463,0.030616,0.007145,-0.009292,0.023786,-0.015689,0.012622,-0.008353,0.00326,-0.017863,-0.032556,0.011881,-0.014474,-0.035612,0.029579,-0.000602,0.001916
Tunisian_Berber_Matmata:MAT_13,-0.413178,0.084289,0.005657,-0.019703,0.010156,-0.011713,-0.029611,0.029999,0.013908,0.004191,0.000487,0.004496,0.014123,-0.004817,0.011536,-0.004375,0.011213,-0.005701,-0.015209,0.002626,-0.005116,-0.011623,0.007395,0.000723,0.006347
Tunisian_Berber_Matmata:MAT_14,-0.026179,0.140143,-0.006788,-0.075582,0.025235,-0.034304,-0.023501,0.008307,0.06422,0.030616,0.014615,-0.002698,0.017245,-0.015138,0.012079,-0.017502,-0.012778,-0.017483,-0.043366,0.005503,-0.012852,-0.033881,0.019227,0.00012,0.002036
Tunisian_Berber_Matmata:MAT_15,-0.01935,0.138112,-0.010559,-0.08398,0.02185,-0.035419,-0.021621,0.000923,0.057267,0.032985,0.006658,-0.006294,0.024232,-0.013349,0.009229,-0.018828,-0.005215,-0.014316,-0.03595,0.005753,-0.014849,-0.032273,0.020582,-0.000964,0.00479
Tunisian_Berber_Matmata:MAT_2,-0.021626,0.137096,-0.010936,-0.072352,0.02462,-0.043507,-0.029376,-0.000692,0.059312,0.033531,0.005521,-0.006744,0.025718,-0.020643,0.012622,0.00053,0.014994,-0.01989,-0.035824,0.008379,-0.012728,-0.033263,0.022554,0.00253,0.000718
Tunisian_Berber_Matmata:MAT_3,-0.023903,0.13405,-0.010936,-0.07752,0.024312,-0.027889,-0.020446,0.002538,0.056244,0.026971,0.000974,-0.001798,0.017393,-0.020231,0.013708,-0.012463,0.00013,-0.019003,-0.039092,0.00025,-0.007487,-0.036354,0.02428,-0.00012,0.006586
Tunisian_Berber_Matmata:MAT_4,-0.029594,0.126941,-0.018102,-0.075582,0.017234,-0.033188,-0.025146,0.006461,0.053381,0.016037,0.013316,-0.013188,0.031962,-0.010046,0.015336,0.006497,-0.001173,-0.013556,-0.028156,0.019509,-0.001747,-0.015457,0.007272,-0.004458,0.001317
Tunisian_Berber_Matmata:MAT_5,-0.035285,0.139128,-0.018479,-0.083011,0.027082,-0.04016,-0.024206,0.003,0.067084,0.02442,0.000812,-0.006444,0.018285,-0.010597,0.007736,-0.004508,0.004303,-0.015583,-0.039218,0.011005,-0.012977,-0.03116,0.016885,-0.003494,0.00491
Tunisian_Berber_Matmata:MAT_6,-0.009106,0.132019,-0.011691,-0.073644,0.020004,-0.043507,-0.026321,-0.003231,0.062789,0.028429,0.00065,-0.006444,0.018434,-0.013625,0.017915,-0.008486,-0.000261,-0.007095,-0.038589,0.006253,-0.010981,-0.025967,0.022061,-0.000361,0.000718
Tunisian_Berber_Matmata:MAT_8,-0.018212,0.135065,-0.013199,-0.077197,0.024312,-0.035977,-0.024206,0.004154,0.061971,0.033349,0.009743,-0.010191,0.019475,-0.018717,0.011129,-0.008751,0.001956,-0.02027,-0.039469,0.009379,-0.014599,-0.034994,0.027731,-0.006266,0.005029
Tunisian_Berber_Matmata:MAT_9,-0.029594,0.136081,-0.012445,-0.081396,0.024312,-0.034582,-0.027966,0.005077,0.065243,0.037905,0.006658,-0.006294,0.024083,-0.012386,0.017508,-0.022938,-0.003912,-0.02141,-0.04148,0.007128,-0.01148,-0.034623,0.021815,-0.00482,0.000599
Tunisian_Berber_Tamezret:TAM_1,-0.046667,0.131003,-0.008297,-0.071383,0.023081,-0.035698,-0.028436,0.015922,0.061153,0.027518,0.006658,-0.003897,0.018285,-0.019542,0.011672,-0.017237,0.005607,-0.021284,-0.047137,0.005503,-0.001497,-0.03487,0.024157,0.005422,0.008023
Tunisian_Berber_Tamezret:TAM_10,-0.025041,0.133034,-0.006411,-0.078166,0.023697,-0.031515,-0.024911,0.005077,0.056244,0.033714,0.009094,-0.009591,0.022448,-0.012524,0.013572,-0.017767,-0.008996,-0.01723,-0.041103,0.009505,-0.015098,-0.03215,0.023417,-0.001807,0.005987
Tunisian_Berber_Tamezret:TAM_11,-0.015935,0.13405,-0.014708,-0.085272,0.024928,-0.046296,-0.020211,0.008077,0.063607,0.030069,0.005846,-0.005845,0.020367,-0.021607,0.009093,-0.009546,0.00339,-0.024071,-0.044246,0.003001,-0.017968,-0.035365,0.022801,-0.001084,0.006107
Tunisian_Berber_Tamezret:TAM_2,-0.039838,0.137096,-0.003017,-0.081719,0.033545,-0.029005,-0.023501,0.002769,0.063198,0.025149,0.006496,-0.002698,0.022299,-0.013349,0.013979,-0.016839,-0.003781,-0.01951,-0.039595,0.01013,-0.010357,-0.027698,0.021938,-0.011327,0.006586
Tunisian_Berber_Tamezret:TAM_4,-0.036423,0.136081,-0.012822,-0.080104,0.028005,-0.035698,-0.028436,0.002538,0.062789,0.022415,0.011367,-0.008692,0.023934,-0.019818,0.012486,-0.008618,0.000391,-0.021157,-0.042235,0.010255,-0.014599,-0.034252,0.032291,-0.005663,0.012454
Tunisian_Berber_Tamezret:TAM_5,-0.020488,0.137096,-0.00792,-0.077843,0.025543,-0.036256,-0.025146,0.007615,0.056653,0.039545,0.002923,-0.008093,0.011596,-0.021056,0.019951,-0.001856,0.013951,-0.026098,-0.039846,0.012131,-0.005989,-0.029306,0.028224,0.000843,-0.000838
Tunisian_Berber_Tamezret:TAM_6,-0.043253,0.140143,-0.013576,-0.075582,0.02462,-0.031515,-0.023501,0.006231,0.060539,0.033167,-0.001949,-0.005245,0.018731,-0.012799,0.014251,-0.006762,-0.001956,-0.02065,-0.037458,0.012631,-0.00836,-0.039198,0.023047,0.003133,0.006466
Tunisian_Berber_Tamezret:TAM_7,-0.014797,0.135065,-0.005657,-0.076874,0.027082,-0.031515,-0.021856,0.006923,0.057676,0.028793,0.011367,-0.011839,0.018583,-0.006055,0.01045,-0.023336,-0.011474,-0.019637,-0.033687,0.010505,-0.009234,-0.03215,0.017624,-0.005904,0.009221
Tunisian_Berber_Tamezret:TAM_8,-0.068294,0.125926,-0.010559,-0.076874,0.029852,-0.035977,-0.028906,0.013615,0.057062,0.027153,0.001137,-0.012139,0.020069,-0.023258,0.015201,0.00411,0.021383,-0.021284,-0.035824,0.015758,-0.006863,-0.035117,0.021938,-0.002651,0.008861
Tunisian_Berber_Tamezret:TAM_9,-0.034147,0.139128,-0.010559,-0.075905,0.026774,-0.039045,-0.032666,0.007615,0.066879,0.033531,0.002761,-0.008393,0.02438,-0.020093,0.018051,-0.009812,0.00013,-0.020524,-0.038715,0.009505,-0.018343,-0.04402,0.023664,-0.00976,0.005029
Tunisian_Berber_Zraoua:ZRA_1,-0.026179,0.131003,-0.012068,-0.077843,0.020311,-0.031515,-0.025146,0.000692,0.064016,0.026789,0.006983,-0.010641,0.021258,-0.010459,0.013436,-0.01538,-0.011735,-0.016216,-0.03595,0.014007,-0.013102,-0.023618,0.023417,-0.00723,-0.000239
Tunisian_Berber_Zraoua:ZRA_10,-0.036423,0.139128,-0.005657,-0.078166,0.020619,-0.034025,-0.031256,0.005307,0.069538,0.028793,0.011692,-0.006894,0.023786,-0.009358,0.011943,-0.014452,-0.01017,-0.01647,-0.04148,0.004752,-0.012104,-0.03351,0.023417,-0.007953,0.00479
Tunisian_Berber_Zraoua:ZRA_11,-0.020488,0.136081,-0.011691,-0.072675,0.022773,-0.041276,-0.026086,-0.001615,0.056858,0.031891,-0.000974,-0.01094,0.018731,-0.014313,0.006922,-0.0118,0.000261,-0.01647,-0.037458,0.014757,-0.012104,-0.032397,0.013188,0.008194,0.007424
Tunisian_Berber_Zraoua:ZRA_12,-0.017073,0.136081,-0.007542,-0.075905,0.025851,-0.035977,-0.027966,0.005538,0.062175,0.033349,0.005846,-0.010191,0.019623,-0.020506,0.016015,-0.002387,0.012386,-0.01837,-0.034567,0.004127,-0.014474,-0.033386,0.022554,0.003253,0.002634
Tunisian_Berber_Zraoua:ZRA_13,-0.026179,0.132019,-0.014708,-0.072029,0.021235,-0.029005,-0.034312,0.006231,0.067902,0.028793,0.008607,-0.008992,0.024678,-0.009358,0.016965,-0.016839,-0.004042,-0.016089,-0.037584,0.001251,-0.006863,-0.026091,0.019596,0.00253,0.000599
Tunisian_Berber_Zraoua:ZRA_14,-0.022765,0.140143,-0.010936,-0.079781,0.029852,-0.03514,-0.031491,0.004846,0.06422,0.032074,0.004547,-0.008093,0.02438,-0.009909,0.016151,-0.012596,-0.005867,-0.01723,-0.039469,0.014757,-0.010232,-0.033386,0.026745,-0.001446,0.006826
Tunisian_Berber_Zraoua:ZRA_15,-0.023903,0.135065,-0.01961,-0.075582,0.025235,-0.038208,-0.030081,0.003461,0.06238,0.031345,0.012342,-0.006444,0.021556,-0.015964,0.020222,-0.01127,-0.011474,-0.017103,-0.041857,0.003377,-0.012603,-0.025349,0.018734,-0.00494,0.003113
Tunisian_Berber_Zraoua:ZRA_3,-0.039838,0.139128,-0.013576,-0.079135,0.017849,-0.029841,-0.030786,0.004846,0.061357,0.024237,0.006333,-0.01154,0.017988,-0.010046,0.006243,-0.014717,-0.007432,-0.016976,-0.036955,0.005628,-0.00574,-0.026462,0.018364,-0.005422,0.001437
Tunisian_Berber_Zraoua:ZRA_4,-0.026179,0.138112,-0.013199,-0.079135,0.020619,-0.026495,-0.025851,0.000923,0.066061,0.028793,0.001299,-0.005695,0.028543,-0.005643,0.015608,-0.016706,-0.009388,-0.018497,-0.040475,0.009254,-0.010357,-0.033386,0.023047,-0.001446,0.007305
Tunisian_Berber_Zraoua:ZRA_5,-0.028456,0.141159,-0.018479,-0.079458,0.019696,-0.035419,-0.033607,0.006692,0.063607,0.028064,0.004384,-0.001948,0.020812,-0.012799,0.020494,-0.016706,-0.01343,-0.019383,-0.039595,0.002001,-0.013975,-0.036354,0.023787,-0.008917,0.007544
Tunisian_Berber_Zraoua:ZRA_6,-0.036423,0.137096,-0.010182,-0.079135,0.026774,-0.029284,-0.029141,0.008769,0.06238,0.033896,0.009419,-0.004496,0.026908,-0.011147,0.012622,-0.013657,-0.00678,-0.019637,-0.047388,0.010755,-0.025206,-0.032768,0.030812,0.003615,-0.001916
Tunisian_Berber_Zraoua:ZRA_7,-0.026179,0.141159,-0.019987,-0.083334,0.020927,-0.03012,-0.026086,0.004615,0.067084,0.018953,0.001461,-0.012139,0.032557,-0.01445,0.016286,-0.008088,-0.012778,-0.01761,-0.031425,0.009129,-0.006364,-0.028193,0.022801,-0.007471,-0.001078
Tunisian_Berber_Zraoua:ZRA_8,-0.046667,0.135065,-0.015839,-0.079458,0.023697,-0.028168,-0.025146,0.008538,0.06238,0.025878,0.008931,-0.009442,0.023191,-0.013762,0.018594,-0.011535,-0.013038,-0.015456,-0.035698,0.01088,-0.012977,-0.029429,0.020706,-0.002169,0.001437
Tunisian_Berber_Zraoua:ZRA_9,-0.023903,0.142174,-0.015839,-0.08721,0.02185,-0.032072,-0.029846,0.007384,0.055835,0.030798,0.001949,-0.01109,0.016501,-0.011836,0.015879,-0.01843,-0.009909,-0.01875,-0.040349,0.011631,-0.018218,-0.022628,0.019227,-0.011206,0.005389
Tunisian_Berber_Zraoua:ZRA2,-0.030732,0.137096,-0.007165,-0.074936,0.03139,-0.034582,-0.031021,0.000231,0.055835,0.028429,0.01088,-0.002398,0.015907,-0.017616,0.013708,-0.008618,0.002868,-0.020524,-0.037081,0.00963,-0.012353,-0.032521,0.026498,0.004097,0.000359
Tunisian_Douz:DOUZ_1,-0.046667,0.128972,-0.033187,-0.092701,0.003385,-0.037371,-0.019976,0.002077,0.06013,0.00893,0.008444,-0.016935,0.03999,-0.000963,0.015608,0.001989,-0.009127,-0.010642,-0.02162,0.015758,0.005241,-0.013231,0.006286,-0.004699,-0.003113
Tunisian_Douz:DOUZ_10,-0.033009,0.136081,-0.029793,-0.087533,0.005539,-0.037092,-0.024206,-0.005077,0.061153,0.012574,0.013803,-0.016186,0.039098,-0.009083,0.007736,0.011403,-0.005346,-0.006588,-0.019735,0.025637,0.000873,-0.013973,0.010353,0.000241,0.001437
Tunisian_Douz:DOUZ_11,-0.298217,0.09546,-0.00792,-0.039729,0.003077,-0.016176,-0.029846,0.021922,0.026384,0.008747,0.006658,0.002398,0.008622,-0.003991,0.012351,-0.00305,0.005085,-0.00038,-0.009553,0.004627,-0.002496,-0.007172,0.011216,-0.002289,0.003952
Tunisian_Douz:DOUZ_12,-0.018212,0.144205,-0.036958,-0.10336,0.01231,-0.042949,-0.017391,-0.002538,0.065448,0.011116,0.005846,-0.024428,0.047869,-0.006468,0.009365,0.002254,-0.030119,-0.007221,-0.026774,0.019509,-0.009358,-0.008779,0.003821,0.001687,0.006706
Tunisian_Douz:DOUZ_13,-0.062603,0.128972,-0.027153,-0.088502,0.00677,-0.035419,-0.022796,0.002538,0.050517,0.004009,0.005521,-0.02203,0.044747,-0.009083,0.003257,0.014187,-0.000913,-0.005701,-0.017598,0.015632,-0.001747,-0.011747,0.001602,-0.002289,0.000718
Tunisian_Douz:DOUZ_14,-0.044391,0.131003,-0.029793,-0.088502,0.00954,-0.031794,-0.014336,0.003461,0.053585,0.008383,0.011205,-0.020082,0.042963,0.001927,0.011265,0.010209,-0.012126,-0.008361,-0.016466,0.015257,-0.000749,-0.008037,0.00912,0.008194,0.001676
Tunisian_Douz:DOUZ_15,-0.073985,0.135065,-0.032809,-0.086887,0.008925,-0.03514,-0.024441,0.004615,0.052358,0.010752,0.008931,-0.015586,0.045342,0.001927,0.013165,-0.00411,-0.025034,-0.003041,-0.024511,0.008379,-0.001872,-0.010016,0.007395,0,-0.003353
Tunisian_Douz:DOUZ_16,-0.037562,0.125926,-0.027153,-0.089794,0.012925,-0.035977,-0.017156,0.006923,0.053585,0.006378,0.007632,-0.016785,0.043409,-0.001239,0.012351,0.00358,-0.008475,-0.011909,-0.019483,0.018259,-0.001872,-0.015457,0.006409,-0.00012,0.001796
Tunisian_Douz:DOUZ_17,-0.126344,0.120848,-0.019987,-0.074936,0.008925,-0.031236,-0.028671,0.010384,0.051131,0.012574,0.008444,-0.013938,0.028543,-0.010459,0.010043,0.007292,0.011995,-0.018623,-0.02338,0.012131,-0.004492,-0.005564,0.011216,0.00012,-0.005987
